date,new_cases,new_deaths,cases_7d,deaths_7d,cases_7d_per_100k,naive_cfr,lagged_cfr_14
2023-08-14,0.0,0.0,2035.0958904109589,13.38082191780822,0.014360249017501537,0.011821445482352606,0.005005241976394197
2023-08-15,0.0,0.0,2035.0958904109589,13.38082191780822,0.014360249017501537,0.011821445482352606,0.005005241976394197
2023-08-16,0.0,0.0,2035.0958904109589,13.38082191780822,0.014360249017501537,0.011821445482352606,0.005005241976394197
2023-08-17,0.0,0.0,2035.0958904109589,13.38082191780822,0.014360249017501537,0.011821445482352606,0.005005241976394197
2023-08-18,0.0,0.0,2035.0958904109589,13.38082191780822,0.014360249017501537,0.011821445482352606,0.005005241976394197
2023-08-19,0.0,0.0,2035.0958904109589,13.38082191780822,0.014360249017501537,0.011821445482352606,0.005005241976394197
2023-08-20,325.0,4.0,2035.986301369863,13.391780821917807,0.014366532025176027,0.011821448994400666,0.005007329673447938
2023-08-21,0.0,0.0,1800.4657534246576,12.583561643835617,0.012704628164445128,0.011821448994400666,0.00540195331244531
2023-08-22,0.0,0.0,1800.4657534246576,12.583561643835617,0.012704628164445128,0.011821448994400666,0.00540195331244531
2023-08-23,0.0,0.0,1800.4657534246576,12.583561643835617,0.012704628164445128,0.011821448994400666,0.00540195331244531
2023-08-24,0.0,0.0,1800.4657534246576,12.583561643835617,0.012704628164445128,0.011821448994400666,0.00540195331244531
2023-08-25,0.0,0.0,1800.4657534246576,12.583561643835617,0.012704628164445128,0.011821448994400666,0.00540195331244531
2023-08-26,0.0,0.0,1800.4657534246576,12.583561643835617,0.012704628164445128,0.011821448994400666,0.00540195331244531
2023-08-27,364.0,3.0,1801.4630136986302,12.591780821917808,0.012711665133040558,0.01182142003672559,0.005403613225449184
2023-08-28,0.0,0.0,1613.2356164383561,11.435616438356165,0.011383475975315959,0.01182142003672559,0.005619202757098047
2023-08-29,0.0,0.0,1613.2356164383561,11.435616438356165,0.011383475975315959,0.01182142003672559,0.005619202757098047
2023-08-30,0.0,0.0,1613.2356164383561,11.435616438356165,0.011383475975315959,0.01182142003672559,0.005619202757098047
2023-08-31,0.0,0.0,1613.2356164383561,11.435616438356165,0.011383475975315959,0.01182142003672559,0.005619202757098047
2023-09-01,0.0,0.0,1613.2356164383561,11.435616438356165,0.011383475975315959,0.01182142003672559,0.005619202757098047
2023-09-02,0.0,0.0,1613.2356164383561,11.435616438356165,0.011383475975315959,0.01182142003672559,0.005619202757098047
2023-09-03,363.0,95.0,1614.2301369863014,11.695890410958905,0.011390493611580083,0.011823435908169299,0.005744582074589408
2023-09-04,0.0,0.0,1481.6191780821919,11.046575342465754,0.01045475077936979,0.011823435908169299,0.006135398755268804
2023-09-05,0.0,0.0,1481.6191780821919,11.046575342465754,0.01045475077936979,0.011823435908169299,0.006135398755268804
2023-09-06,0.0,0.0,1481.6191780821919,11.046575342465754,0.01045475077936979,0.011823435908169299,0.006135398755268804
2023-09-07,0.0,0.0,1481.6191780821919,11.046575342465754,0.01045475077936979,0.011823435908169299,0.006135398755268804
2023-09-08,0.0,0.0,1481.6191780821919,11.046575342465754,0.01045475077936979,0.011823435908169299,0.006135398755268804
2023-09-09,0.0,0.0,1481.6191780821919,11.046575342465754,0.01045475077936979,0.011823435908169299,0.006135398755268804
2023-09-10,384.0,4.0,1482.6712328767123,11.057534246575342,0.010462174394591343,0.011823423903127515,0.006138085635115447
2023-09-11,0.0,0.0,1376.304109589041,10.621917808219179,0.009711615963962405,0.011823423903127515,0.006584232148103615
2023-09-12,0.0,0.0,1376.304109589041,10.621917808219179,0.009711615963962405,0.011823423903127515,0.006584232148103615
2023-09-13,0.0,0.0,1376.304109589041,10.621917808219179,0.009711615963962405,0.011823423903127515,0.006584232148103615
2023-09-14,0.0,0.0,1376.304109589041,10.621917808219179,0.009711615963962405,0.011823423903127515,0.006584232148103615
2023-09-15,0.0,0.0,1376.304109589041,10.621917808219179,0.009711615963962405,0.011823423903127515,0.006584232148103615
2023-09-16,0.0,0.0,1376.304109589041,10.621917808219179,0.009711615963962405,0.011823423903127515,0.006584232148103615
2023-09-17,452.0,3.0,1377.5424657534247,10.63013698630137,0.009720354177712776,0.011823371807941845,0.006585267331303442
2023-09-18,0.0,0.0,1271.1616438356164,10.117808219178082,0.008969699085427307,0.011823371807941845,0.006828885835748006
2023-09-19,0.0,0.0,1271.1616438356164,10.117808219178082,0.008969699085427307,0.011823371807941845,0.006828885835748006
2023-09-20,0.0,0.0,1271.1616438356164,10.117808219178082,0.008969699085427307,0.011823371807941845,0.006828885835748006
2023-09-21,0.0,0.0,1271.1616438356164,10.117808219178082,0.008969699085427307,0.011823371807941845,0.006828885835748006
2023-09-22,0.0,0.0,1271.1616438356164,10.117808219178082,0.008969699085427307,0.011823371807941845,0.006828885835748006
2023-09-23,0.0,0.0,1271.1616438356164,10.117808219178082,0.008969699085427307,0.011823371807941845,0.006828885835748006
2023-09-24,363.0,1.0,1272.1561643835616,10.12054794520548,0.008976716721691431,0.011823298652566946,0.006825888113826397
2023-09-25,0.0,0.0,1179.2082191780821,9.646575342465754,0.008320848049799887,0.011823298652566946,0.007009043477568473
2023-09-26,0.0,0.0,1179.2082191780821,9.646575342465754,0.008320848049799887,0.011823298652566946,0.007009043477568473
2023-09-27,0.0,0.0,1179.2082191780821,9.646575342465754,0.008320848049799887,0.011823298652566946,0.007009043477568473
2023-09-28,0.0,0.0,1179.2082191780821,9.646575342465754,0.008320848049799887,0.011823298652566946,0.007009043477568473
2023-09-29,0.0,0.0,1179.2082191780821,9.646575342465754,0.008320848049799887,0.011823298652566946,0.007009043477568473
2023-09-30,0.0,0.0,1179.2082191780821,9.646575342465754,0.008320848049799887,0.011823298652566946,0.007009043477568473
2023-10-01,313.0,1.0,1180.0657534246575,9.64931506849315,0.008326899069498704,0.011823238635628768,0.0070047314753491925
2023-10-02,0.0,0.0,1107.8109589041096,9.202739726027398,0.00781704749596231,0.011823238635628768,0.007239629806842625
